rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,axes,buttons
1510961874089897317,,323,,1510961874,88108099,'',"[-0.0, 0.28011655807495117, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961874103549401,,324,,1510961874,102164453,'',"[-0.0, 0.3323192596435547, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961874113603880,,325,,1510961874,112118776,'',"[-0.0, 0.34436604380607605, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961874121547161,,326,,1510961874,120091796,'',"[-0.0, 0.36042842268943787, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961874126446224,,327,,1510961874,125061171,'',"[-0.0, 0.3764908015727997, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961874129546692,,328,,1510961874,128185286,'',"[-0.0, 0.3925531506538391, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961874138009974,,329,,1510961874,136129192,'',"[-0.0, 0.4206623136997223, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961874158720651,,330,,1510961874,157257369,'',"[-0.0, 0.43270909786224365, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961874161517369,,331,,1510961874,160120963,'',"[-0.0, 0.444755882024765, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961874209623984,,332,,1510961874,208208619,'',"[-0.0, 0.46081826090812683, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961874217472161,,333,,1510961874,216067213,'',"[-0.0, 0.47688060998916626, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961874225641328,,334,,1510961874,224183411,'',"[-0.0, 0.4929429888725281, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961874233812786,,335,,1510961874,232222734,'',"[-0.0, 0.5090053677558899, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961874241514661,,336,,1510961874,240160338,'',"[-0.0, 0.5250677466392517, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961874254946640,,337,,1510961874,253262578,'',"[-0.0, 0.5772704482078552, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961874281507630,,338,,1510961874,280104661,'',"[-0.0, 0.605379581451416, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961874305576640,,339,,1510961874,304025390,'',"[-0.0, 0.6174263954162598, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961874353754661,,340,,1510961874,352135078,'',"[-0.0, 0.6334887742996216, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961876837642889,,341,,1510961876,837288775,'',"[-0.0, 0.6334887742996216, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961878369386691,,342,,1510961878,368276274,'',"[-0.0, 0.6334887742996216, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961878377915076,,343,,1510961878,376173566,'',"[-0.0, 0.6093952059745789, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961878386611691,,344,,1510961878,384139295,'',"[-0.0, 0.5772704482078552, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961878393899972,,345,,1510961878,392140597,'',"[-0.0, 0.5612080693244934, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961878398861118,,346,,1510961878,397176066,'',"[-0.0, 0.5451456904411316, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961878409977993,,347,,1510961878,408219191,'',"[-0.0, 0.5049898028373718, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961878417696743,,348,,1510961878,416053461,'',"[-0.0, 0.4568026661872864, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961878425709764,,349,,1510961878,424083826,'',"[-0.0, 0.40058434009552, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961878433650128,,350,,1510961878,432067784,'',"[-0.0, 0.3644440174102783, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961878441581378,,351,,1510961878,440059764,'',"[-0.0, 0.07933688163757324, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961878489694451,,352,,1510961878,488126534,'',"[-0.0, 0.06327451020479202, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961878497792732,,353,,1510961878,496260336,'',"[-0.0, 0.031149759888648987, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961878574777628,,354,,1510961878,573134243,'',"[-0.0, 0.011071793735027313, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961878577562680,,355,,1510961878,576049399,'',"[-0.0, -0.0, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961878585861274,,356,,1510961878,584085649,'',"[-0.0, -0.0, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961878641596170,,357,,1510961878,640085493,'',"[-0.0, -0.0, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961878713824086,,358,,1510961878,712128409,'',"[-0.0, -0.00413284869864583, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961878734865597,,359,,1510961878,733140493,'',"[-0.0, -0.02019522152841091, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961878742672211,,360,,1510961878,741111430,'',"[-0.0, -0.040273189544677734, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961878745536586,,361,,1510961878,744060857,'',"[-0.0, -0.056335560977458954, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961878758792628,,362,,1510961878,757121118,'',"[-0.0, -0.08042912185192108, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961878761547263,,363,,1510961878,760049243,'',"[-0.0, -0.10050708800554276, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961878770144451,,364,,1510961878,768190909,'',"[-0.0, -0.12058505415916443, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961878774927732,,365,,1510961878,773216899,'',"[-0.0, -0.13664743304252625, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961878778024347,,366,,1510961878,776240128,'',"[-0.0, -0.15270979702472687, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961878787223409,,367,,1510961878,784318722,'',"[-0.0, -0.17278777062892914, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961878790852732,,368,,1510961878,789240649,'',"[-0.0, -0.19286572933197021, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961878793834659,,369,,1510961878,792239607,'',"[-0.0, -0.20892810821533203, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961878801969399,,370,,1510961878,800354659,'',"[-0.0, -0.22499048709869385, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961878834708982,,371,,1510961878,832199243,'',"[-0.0, -0.24105285108089447, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961878839955909,,372,,1510961878,838210545,'',"[-0.0, -0.2571152150630951, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961878846653930,,373,,1510961878,845232628,'',"[0.004550470504909754, -0.2571152150630951, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961878849671690,,374,,1510961878,848162732,'',"[0.004550470504909754, -0.2812087833881378, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961878854583201,,375,,1510961878,853139868,'',"[0.004550470504909754, -0.30530235171318054, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961878857466847,,376,,1510961878,856077524,'',"[0.004550470504909754, -0.3735674321651459, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961878866318878,,377,,1510961878,864553461,'',"[0.016308126971125603, -0.39364540576934814, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961878874136222,,378,,1510961878,872205180,'',"[0.028065785765647888, -0.40970778465270996, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961878886704138,,379,,1510961878,885148305,'',"[0.028065785765647888, -0.42978575825691223, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961878889748982,,380,,1510961878,888129659,'',"[0.04374266043305397, -0.42978575825691223, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961878894652836,,381,,1510961878,893188305,'',"[0.04374266043305397, -0.4498637020587921, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961878906210961,,382,,1510961878,904304295,'',"[0.05941953882575035, -0.4498637020587921, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961878921834399,,383,,1510961878,920180128,'',"[0.05941953882575035, -0.46592608094215393, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961878937802940,,384,,1510961878,936227888,'',"[0.07509641349315643, -0.49001964926719666, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961878945837472,,385,,1510961878,944322211,'',"[0.08685407042503357, -0.5100976228713989, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961878958880909,,386,,1510961878,957236586,'',"[0.08685407042503357, -0.5301755666732788, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961878967389138,,387,,1510961878,965428409,'',"[0.08685407042503357, -0.5502535700798035, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961878977975024,,388,,1510961878,976268670,'',"[0.08685407042503357, -0.5663158893585205, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961878982930440,,389,,1510961878,981274503,'',"[0.0986117273569107, -0.5663158893585205, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961878993803930,,390,,1510961878,992203670,'',"[0.0986117273569107, -0.5823782682418823, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961879001705388,,391,,1510961879,235440,'',"[0.11428860574960709, -0.5823782682418823, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961879009585701,,392,,1510961879,8137472,'',"[0.12604627013206482, -0.5823782682418823, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961879022737472,,393,,1510961879,21151534,'',"[0.12604627013206482, -0.602456271648407, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961879046707628,,394,,1510961879,45219555,'',"[0.13780392706394196, -0.602456271648407, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961879049611482,,395,,1510961879,48100597,'',"[0.13780392706394196, -0.6185186505317688, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961879062855388,,396,,1510961879,61266586,'',"[0.13780392706394196, -0.6345810294151306, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961879074269295,,397,,1510961879,72408305,'',"[0.15348079800605774, -0.6506433486938477, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961879078886482,,398,,1510961879,77164555,'',"[0.15348079800605774, -0.6667057275772095, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961879082555284,,399,,1510961879,80181326,'',"[0.16523845493793488, -0.6827681064605713, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961879086686013,,400,,1510961879,85117680,'',"[0.16523845493793488, -0.6988304853439331, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961879090271690,,401,,1510961879,88639399,'',"[0.1848345547914505, -0.6988304853439331, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961879097997159,,402,,1510961879,96412263,'',"[0.20051142573356628, -0.7148928642272949, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961879111620128,,403,,1510961879,109985024,'',"[0.21226908266544342, -0.7309552431106567, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961879138407992,,404,,1510961879,136813149,'',"[0.21226908266544342, -0.7470176219940186, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961879145633357,,405,,1510961879,144064399,'',"[0.21226908266544342, -0.7630800008773804, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961879153614503,,406,,1510961879,152122836,'',"[0.2279459536075592, -0.7630800008773804, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961879158490701,,407,,1510961879,157065180,'',"[0.2279459536075592, -0.7791423797607422, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961879169757940,,408,,1510961879,168148201,'',"[0.24362283945083618, -0.7992203235626221, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961879230744451,,409,,1510961879,229171013,'',"[0.24362283945083618, -0.8152827024459839, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961879233795388,,410,,1510961879,232116847,'',"[0.2632189393043518, -0.8313450813293457, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961879238966690,,411,,1510961879,237504920,'',"[0.2632189393043518, -0.8915789723396301, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961879254728878,,412,,1510961879,253240284,'',"[0.2788957953453064, -0.8915789723396301, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961879264188149,,413,,1510961879,262275180,'',"[0.2906534671783447, -0.8915789723396301, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961879266088617,,414,,1510961879,264392732,'',"[0.2906534671783447, -0.9076413512229919, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961879278932940,,415,,1510961879,277155753,'',"[0.3063303530216217, -0.9076413512229919, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961879289958305,,416,,1510961879,288201169,'',"[0.3220072090625763, -0.9277192950248718, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961879297855701,,417,,1510961879,296106742,'',"[0.3220072090625763, -0.9437816739082336, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961879359276169,,418,,1510961879,357347472,'',"[0.3337648808956146, -0.9437816739082336, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961879370544867,,419,,1510961879,368664294,'',"[0.3337648808956146, -0.9598440527915955, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961879377847003,,420,,1510961879,376108305,'',"[0.3494417667388916, -0.9598440527915955, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961879383561534,,421,,1510961879,381542263,'',"[0.3494417667388916, -0.9759064316749573, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961879385988097,,422,,1510961879,384232419,'',"[0.36119940876960754, -0.9759064316749573, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961879417556742,,423,,1510961879,416099659,'',"[0.3729570806026459, -0.9759064316749573, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961879439109919,,424,,1510961879,437167836,'',"[0.38863393664360046, -0.9759064316749573, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510961879449955753,,425,,1510961879,448164659,'',"[0.4003916084766388, -0.9759064316749573, 0.0, 0.06857509166002274, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
