rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z,orientation,x,y,z,w
1510961871386006433,,1,,1510961871,384407997,0,,,1443.625,217.542480469,642.710632324,,-0.0116919130087,0.710170865059,0.00856250524521,-0.70388007164
1510961871406259870,,2,,1510961871,405627965,0,,,1443.57885742,217.733642578,642.589172363,,-0.011347591877,0.709797501564,0.0100313648582,-0.704242825508
1510961871424634818,,3,,1510961871,424022912,0,,,1443.44714355,217.447998047,642.471618652,,-0.0116479694843,0.709733009338,0.0101126730442,-0.704301834106
1510961871444332683,,4,,1510961871,443588018,0,,,1443.30310059,217.458251953,642.175842285,,-0.0119240134954,0.709940195084,0.0105546712875,-0.704081773758
1510961871463996277,,5,,1510961871,463372945,0,,,1443.60021973,217.097412109,642.591552734,,-0.0114200413227,0.709962308407,0.00839399546385,-0.704097032547
1510961871488353568,,6,,1510961871,487529993,0,,,1443.41149902,217.412353516,642.254211426,,-0.0116649568081,0.709797382355,0.0101071000099,-0.704236745834
1510961871503581016,,7,,1510961871,502954006,0,,,1443.53955078,217.454345703,642.564025879,,-0.0113806575537,0.709689497948,0.00979686528444,-0.704354643822
1510961871525282787,,8,,1510961871,524086952,0,,,1443.57116699,217.384765625,642.410583496,,-0.0119920819998,0.709981024265,0.0103247761726,-0.70404291153
1510961871543456277,,9,,1510961871,542743921,0,,,1443.50219727,217.448242188,642.823425293,,-0.0120622366667,0.710054337978,0.0091757029295,-0.703983724117
1510961871564980443,,10,,1510961871,563216924,0,,,1443.34301758,217.318847656,642.323913574,,-0.011559382081,0.709547042847,0.0101270452142,-0.704490423203
1510961871584371954,,11,,1510961871,582868099,0,,,1443.37182617,217.435546875,642.487060547,,-0.0116688460112,0.709605455399,0.0102814659476,-0.704427540302
1510961871606646537,,12,,1510961871,605951070,0,,,1443.67102051,217.221191406,642.370666504,,-0.0113716125488,0.709917545319,0.00979015231133,-0.704124927521
1510961871623554350,,13,,1510961871,622278928,0,,,1443.52001953,217.572753906,642.723754883,,-0.0116220712662,0.710026562214,0.00902833044529,-0.704021155834
1510961871642348204,,14,,1510961871,641752004,0,,,1443.56494141,217.635253906,642.441223145,,-0.0115047246218,0.709617435932,0.0101389735937,-0.70442032814
1510961871664347787,,15,,1510961871,662684917,0,,,1443.5345459,217.721191406,642.562805176,,-0.0115412473679,0.709669411182,0.00967778265476,-0.704373836517
1510961871687416068,,16,,1510961871,686259031,0,,,1443.60961914,217.563232422,642.196228027,,-0.0119811743498,0.710158824921,0.0106046944857,-0.703859627247
1510961871702097266,,17,,1510961871,701322078,0,,,1443.45568848,217.290527344,642.513244629,,-0.0114614218473,0.709968805313,0.00840175151825,-0.704089701176
1510961871721569922,,18,,1510961871,720890045,0,,,1443.53198242,217.543701172,642.419067383,,-0.0112333446741,0.709924757481,0.00995041429996,-0.704117655754
1510961871744008204,,19,,1510961871,742765903,0,,,1443.55871582,217.563232422,642.525146484,,-0.0114370584488,0.709841430187,0.0099866092205,-0.704197824001
1510961871761111537,,20,,1510961871,760262966,0,,,1443.47460938,217.655761719,642.287536621,,-0.011891156435,0.710053801537,0.0105907991529,-0.703967392445
1510961871785784506,,21,,1510961871,784986972,0,,,1443.52587891,217.37109375,642.69317627,,-0.0116800069809,0.710138201714,0.00868205726147,-0.703911840916
1510961871801387735,,22,,1510961871,799848079,0,,,1443.39611816,217.517822266,642.314453125,,-0.0117581486702,0.709494650364,0.0100635662675,-0.704540729523
1510961871821708464,,23,,1510961871,819823026,0,,,1443.66430664,217.238769531,642.444641113,,-0.0118102729321,0.709955394268,0.00988828390837,-0.704078197479
1510961871840410964,,24,,1510961871,839585065,0,,,1443.40136719,217.200439453,642.135986328,,-0.0119583010674,0.710159897804,0.0103773772717,-0.703862249851
1510961871860105443,,25,,1510961871,859392881,0,,,1443.4041748,217.383544922,642.727478027,,-0.01210026443,0.709948718548,0.00901916623116,-0.704091608524
1510961871887348256,,26,,1510961871,886218070,0,,,1443.41235352,217.456542969,642.412719727,,-0.0114624500275,0.709710001945,0.0100805312395,-0.704328596592
1510961871902135235,,27,,1510961871,901096105,0,,,1443.50244141,217.570800781,642.638366699,,-0.0114265680313,0.709765970707,0.0101713761687,-0.704271376133
1510961871918721433,,28,,1510961871,918167114,0,,,1443.28601074,217.458007812,641.952453613,,-0.0117205679417,0.710133910179,0.0105872824788,-0.703889429569
1510961871948056120,,29,,1510961871,946866035,0,,,1443.49523926,217.447753906,642.636169434,,-0.012234300375,0.709899961948,0.00933792442083,-0.70413428545
1510961871958809558,,30,,1510961871,958117008,0,,,1443.74804688,217.346923828,642.301696777,,-0.0112268775702,0.709628164768,0.0100427418947,-0.704415202141
1510961871979168047,,31,,1510961871,978177070,0,,,1443.50964355,217.655517578,642.372741699,,-0.0115588158369,0.710009098053,0.0104024484754,-0.704020857811
1510961871998375079,,32,,1510961871,997586011,0,,,1443.38647461,217.659179688,641.934753418,,-0.0119369775057,0.709906756878,0.0113780722022,-0.704102516174
1510961872018269193,,33,,1510961872,17410993,0,,,1443.51843262,217.618896484,642.78692627,,-0.0117948949337,0.70977306366,0.00867985934019,-0.704278111458
1510961872037960495,,34,,1510961872,37266016,0,,,1443.6730957,217.732910156,642.485290527,,-0.011503726244,0.709684073925,0.0105658024549,-0.704346835613
1510961872057756068,,35,,1510961872,57106971,0,,,1443.61254883,217.594726562,642.261108398,,-0.0112833380699,0.709864497185,0.0100714489818,-0.704175949097
1510961872078522422,,36,,1510961872,77742099,0,,,1443.38562012,217.522216797,642.078674316,,-0.0122213959694,0.710088789463,0.0110730677843,-0.703919053078
1510961872097488985,,37,,1510961872,96781969,0,,,1443.52563477,217.269287109,642.452392578,,-0.0121102184057,0.710105657578,0.00959758460522,-0.703925549984
1510961872117028776,,38,,1510961872,116271018,0,,,1443.3861084,217.609863281,642.494812012,,-0.0114098489285,0.70976960659,0.0103117898107,-0.70426595211
1510961872136931068,,39,,1510961872,136218070,0,,,1443.40100098,217.553222656,642.550964355,,-0.0116809308529,0.709862291813,0.00984049588442,-0.704174816608
1510961872156518203,,40,,1510961872,155821084,0,,,1443.44372559,217.561767578,642.344665527,,-0.0121629089117,0.710054636002,0.00990923494101,-0.703971803188
1510961872177662058,,41,,1510961872,176481962,0,,,1443.78991699,217.326171875,642.67010498,,-0.0123003721237,0.71024954319,0.00882519036531,-0.703787147999
1510961872196153568,,42,,1510961872,195516109,0,,,1443.53149414,217.234619141,642.183288574,,-0.0118261426687,0.709714889526,0.0102525353432,-0.704315066338
1510961872216276693,,43,,1510961872,215440988,0,,,1443.44665527,217.386230469,642.406066895,,-0.0116944909096,0.710012197495,0.0101140066981,-0.704019665718
1510961872239461641,,44,,1510961872,235665082,0,,,1443.42724609,217.403076172,642.124145508,,-0.01189263165,0.710229039192,0.0104840919375,-0.703792154789
1510961872256281901,,45,,1510961872,255292892,0,,,1443.55517578,217.611083984,642.942077637,,-0.0118296295404,0.709953844547,0.0089073702693,-0.704092502594
1510961872276230078,,46,,1510961872,275377988,0,,,1443.57824707,217.587402344,642.562683105,,-0.0112868249416,0.709641158581,0.0100172907114,-0.704401671886
1510961872296137735,,47,,1510961872,294950962,0,,,1443.49060059,217.723876953,642.536987305,,-0.011807218194,0.709623813629,0.0103814303875,-0.70440530777
1510961872315072943,,48,,1510961872,314384937,0,,,1443.79541016,217.531494141,642.184753418,,-0.0118613094091,0.710339665413,0.0103241279721,-0.703683316708
1510961872337241485,,49,,1510961872,335577011,0,,,1443.62243652,217.567382812,642.415405273,,-0.0120095908642,0.710405349731,0.00957538187504,-0.70362508297
1510961872354733308,,50,,1510961872,353934049,0,,,1443.58862305,217.734619141,642.362731934,,-0.0116138905287,0.709699451923,0.0106315091252,-0.704328477383
