rosbagTimestamp,joint_name,position,speed,acceleration
1512264231147724231,0,0.0,0.0,0.0
1512264231197401210,1,0.0395,0.0,0.0
1512264231249901835,0,0.0,0.0,0.0
1512264231296787147,1,0.0395,0.0,0.0
1512264231347821887,0,0.0,0.0,0.0
1512264231397128293,1,0.0395,0.0,0.0
1512264231448009699,0,0.0,0.0,0.0
1512264231497343762,1,0.0395,0.0,0.0
1512264231548640272,0,0.0,0.0,0.0
1512264231597323710,1,0.0395,0.0,0.0
1512264231648838814,0,0.0,0.0,0.0
1512264231697045220,1,0.0395,0.0,0.0
1512264231748818970,0,0.0,0.0,0.0
1512264231797206105,1,0.0395,0.0,0.0
1512264231848905116,0,0.0,0.0,0.0
1512264231897089595,1,0.0395,0.0,0.0
1512264231947772460,0,0.0,0.0,0.0
1512264231997029959,1,0.0395,0.0,0.0
1512264232047706105,0,0.0,0.0,0.0
1512264232096989491,1,0.0395,0.0,0.0
1512264232147617043,0,0.0,0.0,0.0
1512264232197195584,1,0.0395,0.0,0.0
1512264232248954803,0,0.0,0.0,0.0
1512264232296924126,1,0.0395,0.0,0.0
1512264232347591209,0,0.0,0.0,0.0
1512264232396570272,1,0.0395,0.0,0.0
1512264232447273397,0,0.0,0.0,0.0
1512264232496704595,1,0.0395,0.0,0.0
1512264232546932095,0,0.0,0.0,0.0
1512264232596561834,1,0.0395,0.0,0.0
1512264232647076522,0,0.0,0.0,0.0
1512264232696370324,1,0.0395,0.0,0.0
1512264232747700532,0,0.0,0.0,0.0
1512264232796526678,1,0.0395,0.0,0.0
1512264232847055167,0,0.0,0.0,0.0
1512264232896799126,1,0.0395,0.0,0.0
1512264232947154386,0,0.0,0.0,0.0
1512264232996964334,1,0.0395,0.0,0.0
1512264233047384907,0,0.0,0.0,0.0
1512264233096827511,1,0.0395,0.0,0.0
1512264233147416938,0,0.0,0.0,0.0
1512264233196527667,1,0.0395,0.0,0.0
1512264233247644386,0,0.0,0.0,0.0
1512264233296635271,1,0.0395,0.0,0.0
1512264233347302251,0,0.0,0.0,0.0
1512264233396608240,1,0.0395,0.0,0.0
1512264233447560896,0,0.0,0.0,0.0
1512264233496605480,1,0.0395,0.0,0.0
1512264233547225428,0,0.0,0.0,0.0
1512264233596619646,1,0.0395,0.0,0.0
1512264233647059594,0,0.0,0.0,0.0
1512264233696591365,1,0.0395,0.0,0.0
1512264233747120115,0,0.0,0.0,0.0
1512264233796736313,1,0.0395,0.0,0.0
1512264233847060219,0,0.0,0.0,0.0
1512264233896855584,1,0.0395,0.0,0.0
1512264233947027146,0,0.0,0.0,0.0
1512264233996925063,1,0.0395,0.0,0.0
1512264234047557146,0,0.0,0.0,0.0
1512264234096512875,1,0.0395,0.0,0.0
1512264234147087979,0,0.0,0.0,0.0
1512264234196560584,1,0.0395,0.0,0.0
1512264234247571625,0,0.0,0.0,0.0
1512264234296564021,1,0.0395,0.0,0.0
1512264234347282563,0,0.0,0.0,0.0
1512264234397014021,1,0.0395,0.0,0.0
1512264234447562302,0,0.0,0.0,0.0
1512264234496880427,1,0.0395,0.0,0.0
1512264234547730115,0,0.0,0.0,0.0
1512264234596601781,1,0.0395,0.0,0.0
1512264234647635531,0,0.0,0.0,0.0
1512264234696509906,1,0.0395,0.0,0.0
1512264234747936833,0,0.0,0.0,0.0
1512264234797605323,1,0.0395,0.0,0.0
1512264234846979802,0,0.0,0.0,0.0
1512264234896565271,1,0.0395,0.0,0.0
1512264234948536208,0,0.0,0.0,0.0
1512264234996670167,1,0.0395,0.0,0.0
1512264235047246000,0,0.0,0.0,0.0
1512264235096572354,1,0.0395,0.0,0.0
1512264235146985323,0,0.0,0.0,0.0
1512264235196791052,1,0.0395,0.0,0.0
1512264235247190114,0,0.0,0.0,0.0
1512264235296610114,1,0.0395,0.0,0.0
1512264235347256781,0,0.0,0.0,0.0
1512264235396677458,1,0.0395,0.0,0.0
1512264235447311208,0,0.0,0.0,0.0
1512264235496520427,1,0.0395,0.0,0.0
1512264235546921000,0,0.0,0.0,0.0
1512264235596620896,1,0.0395,0.0,0.0
1512264235647209177,0,0.0,0.0,0.0
1512264235697104541,1,0.0395,0.0,0.0
1512264235747654489,0,0.0,0.0,0.0
1512264235796626573,1,0.0395,0.0,0.0
1512264235847046729,0,0.0,0.0,0.0
1512264235896699698,1,0.0395,0.0,0.0
1512264235947406885,0,0.0,0.0,0.0
1512264235996909541,1,0.0395,0.0,0.0
1512264236047276208,0,0.0,0.0,0.0
1512264236096543760,1,0.0395,0.0,0.0
1512264236147214437,0,0.0,0.0,0.0
1512264236196658552,1,0.0395,0.0,0.0
1512264236247648187,0,0.0,0.0,0.0
1512264236296571729,1,0.0395,0.0,0.0
1512264236346950270,0,0.0,0.0,0.0
1512264236396595531,1,0.0395,0.0,0.0
1512264236446896989,0,0.0,0.0,0.0
1512264236496586364,1,0.0395,0.0,0.0
1512264236546953604,0,0.0,0.0,0.0
1512264236596677979,1,0.0395,0.0,0.0
1512264236647097510,0,0.0,0.0,0.0
1512264236696615322,1,0.0395,0.0,0.0
1512264236747101156,0,0.0,0.0,0.0
1512264236796735166,1,0.0395,0.0,0.0
1512264236847302197,0,0.0,0.0,0.0
1512264236896704072,1,0.0395,0.0,0.0
1512264236947315062,0,0.0,0.0,0.0
1512264236996367614,1,0.0395,0.0,0.0
1512264237047111676,0,0.0,0.0,0.0
1512264237096552405,1,0.0395,0.0,0.0
1512264237147091676,0,0.0,0.0,0.0
1512264237196548291,1,0.0395,0.0,0.0
1512264237247037405,0,0.0,0.0,0.0
1512264237296532197,1,0.0395,0.0,0.0
1512264237347134749,0,0.0,0.0,0.0
1512264237396615947,1,0.0395,0.0,0.0
1512264237447005634,0,0.0,0.0,0.0
1512264237496700530,1,0.0395,0.0,0.0
1512264237547223134,0,0.0,0.0,0.0
1512264237596699176,1,0.0395,0.0,0.0
1512264237647310843,0,0.0,0.0,0.0
1512264237696562405,1,0.0395,0.0,0.0
1512264237746888968,0,0.0,0.0,0.0
1512264237796630895,1,0.0395,0.0,0.0
1512264237847316520,0,0.0,0.0,0.0
1512264237896707666,1,0.0395,0.0,0.0
1512264237947418186,0,0.0,0.0,0.0
1512264237996922926,1,0.0395,0.0,0.0
1512264238047528811,0,0.0,0.0,0.0
1512264238096794593,1,0.0395,0.0,0.0
1512264238147541311,0,0.0,0.0,0.0
1512264238196619332,1,0.0395,0.0,0.0
1512264238247416832,0,0.0,0.0,0.0
1512264238296774228,1,0.0395,0.0,0.0
1512264238347164072,0,0.0,0.0,0.0
1512264238398804280,1,0.0395,0.0,0.0
1512264238449557353,0,0.0,0.0,0.0
1512264238499874592,1,0.0395,0.0,0.0
1512264238549522509,0,0.0,0.0,0.0
1512264238598742197,1,0.0395,0.0,0.0
1512264238648136572,0,0.0,0.0,0.0
