rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,axes,buttons
1510962810374641908,,2839,,1510962810,373078210,'',"[-1.0, 0.4206623136997223, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962810377501648,,2840,,1510962810,376046596,'',"[-1.0, 0.4045999348163605, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962810381381439,,2841,,1510962810,381105085,'',"[-1.0, 0.4045999348163605, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962810385603523,,2842,,1510962810,384208627,'',"[-1.0, 0.3845219612121582, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962810390612221,,2843,,1510962810,389135658,'',"[-1.0, 0.3684596121311188, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962810398743627,,2844,,1510962810,397165033,'',"[-1.0, 0.3483816385269165, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962810401589981,,2845,,1510962810,400120554,'',"[-1.0, 0.3323192596435547, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962810409812064,,2846,,1510962810,408099668,'',"[-1.0, 0.31625688076019287, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962810417590918,,2847,,1510962810,416127950,'',"[-1.0, 0.30019450187683105, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962810422578210,,2848,,1510962810,421176543,'',"[-1.0, 0.28011655807495117, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962810625874720,,2849,,1510962810,624158679,'',"[-1.0, 0.2961789071559906, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962810633525814,,2850,,1510962810,632072845,'',"[-1.0, 0.3122412860393524, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962810649844200,,2851,,1510962810,648179877,'',"[-1.0, 0.32830366492271423, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962810662735658,,2852,,1510962810,661222429,'',"[-1.0, 0.34436604380607605, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962810678870137,,2853,,1510962810,677084148,'',"[-1.0, 0.36042842268943787, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962810697716908,,2854,,1510962810,696118627,'',"[-1.0, 0.37247520685195923, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962810706221127,,2855,,1510962810,704108783,'',"[-1.0, 0.38853755593299866, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962810735437845,,2856,,1510962810,733174356,'',"[-1.0, 0.4045999348163605, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962810759565606,,2857,,1510962810,757545137,'',"[-1.0, 0.41664671897888184, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962810918830814,,2858,,1510962810,917210866,'',"[-1.0, 0.4286935031414032, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962810929632689,,2859,,1510962810,928113106,'',"[-1.0, 0.444755882024765, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962811015471595,,2860,,1510962811,13519199,'',"[-0.9954061508178711, 0.444755882024765, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962811018457272,,2861,,1510962811,16409981,'',"[-0.9640523791313171, 0.444755882024765, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962811030872377,,2862,,1510962811,29185137,'',"[-0.9131025671958923, 0.4648338556289673, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962811033594199,,2863,,1510962811,32076595,'',"[-0.8660719394683838, 0.4648338556289673, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962811038554252,,2864,,1510962811,37165554,'',"[-0.8660719394683838, 0.47688060998916626, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962811041567377,,2865,,1510962811,40111335,'',"[-0.811202883720398, 0.47688060998916626, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962811046629408,,2866,,1510962811,45297637,'',"[-0.811202883720398, 0.47688060998916626, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962811047324356,,2867,,1510962811,45366127,'',"[-0.7916067838668823, 0.47688060998916626, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962811050182012,,2868,,1510962811,48189720,'',"[-0.7132223844528198, 0.4889273941516876, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962811055054720,,2869,,1510962811,53285606,'',"[-0.6936262845993042, 0.4889273941516876, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962811057977272,,2870,,1510962811,56171335,'',"[-0.6309188008308411, 0.4889273941516876, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962811062865241,,2871,,1510962811,61215293,'',"[-0.6113227009773254, 0.4889273941516876, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962811065780397,,2872,,1510962811,64226960,'',"[-0.5525344014167786, 0.5049898028373718, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962811073971595,,2873,,1510962811,72321856,'',"[-0.5329383015632629, 0.5049898028373718, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962811079061699,,2874,,1510962811,77057689,'',"[-0.47415003180503845, 0.5049898028373718, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962811087559929,,2875,,1510962811,85144252,'',"[-0.4545539319515228, 0.5049898028373718, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962811095007637,,2876,,1510962811,93125970,'',"[-0.38792720437049866, 0.5049898028373718, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962811102658783,,2877,,1510962811,101107533,'',"[-0.38792720437049866, 0.5170365571975708, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962811142467168,,2878,,1510962811,141056074,'',"[-0.3761695325374603, 0.5170365571975708, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962811162182377,,2879,,1510962811,160639356,'',"[-0.3644118905067444, 0.5330989360809326, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962811177428731,,2880,,1510962811,176051491,'',"[-0.2860274910926819, 0.5612080693244934, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962811182371335,,2881,,1510962811,181024199,'',"[-0.26643142104148865, 0.5612080693244934, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962811185318835,,2882,,1510962811,184026179,'',"[-0.2546737492084503, 0.5732548832893372, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962811190326804,,2883,,1510962811,189017793,'',"[-0.24291609227657318, 0.5732548832893372, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962811193517012,,2884,,1510962811,192020189,'',"[-0.22331999242305756, 0.589317262172699, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962811201643210,,2885,,1510962811,200125918,'',"[-0.176289364695549, 0.589317262172699, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962811209661126,,2886,,1510962811,208049408,'',"[-0.176289364695549, 0.605379581451416, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962811230551387,,2887,,1510962811,229055085,'',"[-0.16453170776367188, 0.605379581451416, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962811385706022,,2888,,1510962811,384240137,'',"[-0.1331779509782791, 0.605379581451416, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962811393821908,,2889,,1510962811,392158314,'',"[-0.07438966631889343, 0.605379581451416, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962811406552116,,2890,,1510962811,405090710,'',"[-0.0, 0.605379581451416, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962811409768210,,2891,,1510962811,408083679,'',"[-0.0, 0.605379581451416, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962811417571022,,2892,,1510962811,416115501,'',"[0.016308126971125603, 0.605379581451416, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962811430652116,,2893,,1510962811,429089460,'',"[0.031985003501176834, 0.605379581451416, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962811433538262,,2894,,1510962811,432059616,'',"[0.09469251334667206, 0.605379581451416, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962811449499095,,2895,,1510962811,448038001,'',"[0.16131924092769623, 0.605379581451416, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962811462515137,,2896,,1510962811,461123262,'',"[0.22402673959732056, 0.605379581451416, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962811465983106,,2897,,1510962811,464213106,'',"[0.32592642307281494, 0.605379581451416, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962811473620085,,2898,,1510962811,472118574,'',"[0.3572801947593689, 0.605379581451416, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962811486554928,,2899,,1510962811,485073001,'',"[0.4160684645175934, 0.605379581451416, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962811489603470,,2900,,1510962811,488233262,'',"[0.4787759780883789, 0.605379581451416, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962811502687689,,2901,,1510962811,501102064,'',"[0.5297258496284485, 0.605379581451416, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962811510719564,,2902,,1510962811,509114616,'',"[0.5806756615638733, 0.605379581451416, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962811518738626,,2903,,1510962811,517152272,'',"[0.6394639611244202, 0.605379581451416, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962811529646335,,2904,,1510962811,528133731,'',"[0.6747369170188904, 0.605379581451416, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962811537821126,,2905,,1510962811,536184408,'',"[0.694333016872406, 0.605379581451416, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962811546269303,,2906,,1510962811,544143418,'',"[0.7413636445999146, 0.605379581451416, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962811551091126,,2907,,1510962811,549247220,'',"[0.7413636445999146, 0.589317262172699, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962811553774303,,2908,,1510962811,552078939,'',"[0.7413636445999146, 0.5732548832893372, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962811567873418,,2909,,1510962811,566021908,'',"[0.7570405602455139, 0.5571925044059753, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962811577837116,,2910,,1510962811,576203001,'',"[0.7727174162864685, 0.5411301255226135, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962811582686803,,2911,,1510962811,581141126,'',"[0.7883942723274231, 0.5411301255226135, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962811590688418,,2912,,1510962811,589149303,'',"[0.8001519441604614, 0.5411301255226135, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962811601939460,,2913,,1510962811,600128470,'',"[0.8001519441604614, 0.5250677466392517, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962811609808210,,2914,,1510962811,608109720,'',"[0.8119096159934998, 0.5250677466392517, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962811630800606,,2915,,1510962811,629282689,'',"[0.8119096159934998, 0.5090053677558899, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962811638911126,,2916,,1510962811,637199824,'',"[0.8236672878265381, 0.4929429888725281, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962811674000137,,2917,,1510962811,672203418,'',"[0.8236672878265381, 0.4728650152683258, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962811679173470,,2918,,1510962811,677217480,'',"[0.8236672878265381, 0.4568026661872864, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962811681987012,,2919,,1510962811,680187793,'',"[0.8393441438674927, 0.44074028730392456, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962811689798470,,2920,,1510962811,688169824,'',"[0.8393441438674927, 0.4206623136997223, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962811697908835,,2921,,1510962811,696199303,'',"[0.8393441438674927, 0.40058434009552, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962811705598522,,2922,,1510962811,704176283,'',"[0.8393441438674927, 0.38050639629364014, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962811718804043,,2923,,1510962811,717176022,'',"[0.8393441438674927, 0.3644440174102783, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962811882068522,,2924,,1510962811,880264564,'',"[0.851101815700531, 0.3644440174102783, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962812182544355,,2925,,1510962812,181082584,'',"[0.8354249000549316, 0.3644440174102783, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962812185645814,,2926,,1510962812,184085657,'',"[0.815828800201416, 0.3644440174102783, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962812190555137,,2927,,1510962812,189088157,'',"[0.7413636445999146, 0.3644440174102783, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962812201425084,,2928,,1510962812,200077689,'',"[0.6747369170188904, 0.3644440174102783, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962812206449876,,2929,,1510962812,205066022,'',"[0.6237871050834656, 0.3644440174102783, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962812209550501,,2930,,1510962812,208088105,'',"[0.60419100522995, 0.3644440174102783, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962812217310241,,2931,,1510962812,213216699,'',"[0.541483461856842, 0.3483816385269165, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962812222589876,,2932,,1510962812,221051230,'',"[0.47485676407814026, 0.3483816385269165, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962812231026491,,2933,,1510962812,229593157,'',"[0.451341450214386, 0.3483816385269165, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962812233679303,,2934,,1510962812,232076439,'',"[0.3729570806026459, 0.3483816385269165, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962812241538782,,2935,,1510962812,240081699,'',"[0.35336098074913025, 0.3483816385269165, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962812254729616,,2936,,1510962812,253181751,'',"[0.30241110920906067, 0.3323192596435547, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962812262440866,,2937,,1510962812,261002532,'',"[0.28281503915786743, 0.3323192596435547, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962812265800970,,2938,,1510962812,264080657,'',"[0.26713815331459045, 0.31625688076019287, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962812278397116,,2939,,1510962812,277040293,'',"[0.22402673959732056, 0.31625688076019287, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962812281553157,,2940,,1510962812,280086647,'',"[0.176996111869812, 0.30019450187683105, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962812289403209,,2941,,1510962812,288076282,'',"[0.12604627013206482, 0.30019450187683105, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962812297347011,,2942,,1510962812,296049720,'',"[0.11036938428878784, 0.28011655807495117, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962812305425866,,2943,,1510962812,304075293,'',"[0.06725797802209854, 0.28011655807495117, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962812313999095,,2944,,1510962812,312055449,'',"[0.06725797802209854, 0.26405417919158936, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962812337506855,,2945,,1510962812,336115136,'',"[0.0006312512559816241, 0.24799180030822754, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962812345504616,,2946,,1510962812,344078574,'',"[-0.0, 0.24799180030822754, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962812353500345,,2947,,1510962812,352033834,'',"[-0.0, 0.24799180030822754, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962812361569459,,2948,,1510962812,360079251,'',"[-0.0, 0.24799180030822754, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962812369703105,,2949,,1510962812,368159407,'',"[-0.0, 0.24799180030822754, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962812377511491,,2950,,1510962812,376069720,'',"[-0.0, 0.24799180030822754, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962812386217949,,2951,,1510962812,384130189,'',"[-0.0156013835221529, 0.24799180030822754, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962812393812897,,2952,,1510962812,392140970,'',"[-0.0156013835221529, 0.22791384160518646, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962812401736126,,2953,,1510962812,400156074,'',"[-0.03127826005220413, 0.22791384160518646, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962812417939824,,2954,,1510962812,416163261,'',"[-0.046955134719610214, 0.22791384160518646, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962812434245241,,2955,,1510962812,432444095,'',"[-0.0626320093870163, 0.21185146272182465, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962812449955084,,2956,,1510962812,448205501,'',"[-0.12142030149698257, 0.21185146272182465, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962812458635032,,2957,,1510962812,456230501,'',"[-0.176289364695549, 0.21185146272182465, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962812466317272,,2958,,1510962812,464243314,'',"[-0.21548156440258026, 0.21185146272182465, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1510962812483198522,,2959,,1510962812,480240605,'',"[-0.23115843534469604, 0.21185146272182465, -0.0, 0.06047965586185455, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
