rosbagTimestamp,joint_name,position,speed,acceleration
1511798414039663853,0,-1.0,0.0,0.0
1511798414138358488,1,0.0,0.0,0.0
1511798414238716926,0,-1.0,0.0,0.0
1511798414339573800,1,0.0,0.0,0.0
1511798414438555363,0,-1.0,0.0,0.0
1511798414539780623,1,0.0,0.0,0.0
1511798414639656248,0,-1.0,0.0,0.0
1511798414739958384,1,0.0,0.0,0.0
1511798414839759686,0,-0.35,0.0,0.0
1511798414939500988,1,0.0,0.0,0.0
1511798415038841509,0,-0.35,0.0,0.0
1511798415140583279,1,0.0,0.0,0.0
1511798415239841665,0,-0.35,0.0,0.0
1511798415337978227,1,0.0,0.0,0.0
1511798415439391040,0,-0.35,0.0,0.0
1511798415539073540,1,0.0,0.0,0.0
1511798415638826144,0,-0.35,0.0,0.0
1511798415737827862,1,0.0,0.0,0.0
1511798415839087185,0,-0.35,0.0,0.0
1511798415939569633,1,0.0,0.0,0.0
1511798416039485675,0,-0.35,0.0,0.0
1511798416141029633,1,0.0,0.0,0.0
1511798416239844164,0,-0.35,0.0,0.0
1511798416340123383,1,0.0,0.0,0.0
1511798416440663852,0,-0.35,0.0,0.0
1511798416538650883,1,0.0,0.0,0.0
1511798416639673539,0,-0.35,0.0,0.0
1511798416738328227,1,0.0,0.0,0.0
1511798416839329216,0,-0.35,0.0,0.0
1511798416939742602,1,0.0,0.0,0.0
1511798417038859008,0,-0.35,0.0,0.0
1511798417141445414,1,0.0,0.0,0.0
1511798417239051456,0,-0.35,0.0,0.0
1511798417340527862,1,0.0,0.0,0.0
1511798417437847966,0,-0.35,0.0,0.0
1511798417537321403,1,0.0,0.0,0.0
1511798417637472341,0,-0.35,0.0,0.0
1511798417738872966,1,0.0,0.0,0.0
1511798417838081872,0,-0.35,0.0,0.0
1511798417940006664,1,0.0,0.0,0.0
1511798418037934789,0,-0.35,0.0,0.0
1511798418138742497,1,0.0,0.0,0.0
1511798418239547497,0,-0.35,0.0,0.0
1511798418341384268,1,0.0,0.0,0.0
1511798418438292549,0,-0.35,0.0,0.0
1511798418540229528,1,0.0,0.0,0.0
1511798418638623226,0,-0.35,0.0,0.0
1511798418738155674,1,0.0,0.0,0.0
1511798418838416143,0,-0.35,0.0,0.0
1511798418942058017,1,0.0,0.0,0.0
1511798419040153695,0,-0.35,0.0,0.0
1511798419140073069,1,0.0,0.0,0.0
1511798419239703330,0,-0.35,0.0,0.0
1511798419338133017,1,0.0,0.0,0.0
1511798419438720101,0,-0.35,0.0,0.0
1511798419541813382,1,0.0,0.0,0.0
1511798419640810778,0,-0.35,0.0,0.0
1511798419741474996,1,0.0,0.0,0.0
1511798419840005830,0,3.0,0.0,0.0
1511798419940660205,1,0.0,0.0,0.0
1511798420039404371,0,3.0,0.0,0.0
1511798420138648382,1,0.0,0.0,0.0
1511798420238901819,0,3.0,0.0,0.0
1511798420339153329,1,0.0,0.0,0.0
1511798420438094892,0,3.0,0.0,0.0
1511798420537764163,1,0.0,0.0,0.0
1511798420638477288,0,3.0,0.0,0.0
1511798420738859215,1,0.0,0.0,0.0
1511798420840188850,0,3.0,0.0,0.0
1511798420939587027,1,0.0,0.0,0.0
1511798421041029735,0,3.0,0.0,0.0
1511798421140232600,1,0.0,0.0,0.0
1511798421238466819,0,3.0,0.0,0.0
1511798421337937444,1,0.0,0.0,0.0
1511798421439042964,0,3.0,0.0,0.0
1511798421539460621,1,0.0,0.0,0.0
1511798421640625621,0,3.0,0.0,0.0
1511798421738366402,1,0.0,0.0,0.0
1511798421838724110,0,0.0,0.0,0.0
1511798465349463989,0,-1.0,0.0,0.0
1511798465444002427,1,0.0,0.0,0.0
1511798465547235864,0,-1.0,0.0,0.0
1511798465650549041,1,0.0,0.0,0.0
1511798465744418156,0,-1.0,0.0,0.0
1511798465845188625,1,0.0,0.0,0.0
1511798465945296437,0,-1.0,0.0,0.0
1511798466045012114,1,0.0,0.0,0.0
1511798466144291229,0,-0.325,0.0,0.0
1511798466244685239,1,0.0,0.0,0.0
1511798466344126645,0,-0.325,0.0,0.0
1511798466444716281,1,0.0,0.0,0.0
1511798466544144614,0,-0.325,0.0,0.0
1511798466644092478,1,0.0,0.0,0.0
1511798466743494874,0,-0.325,0.0,0.0
1511798466844515708,1,0.0,0.0,0.0
1511798466945717478,0,-0.325,0.0,0.0
1511798467043979614,1,0.0,0.0,0.0
1511798467146052374,0,-0.325,0.0,0.0
1511798467246321957,1,0.0,0.0,0.0
1511798467344448207,0,-0.325,0.0,0.0
1511798467445606853,1,0.0,0.0,0.0
1511798467544177009,0,-0.325,0.0,0.0
1511798467646756072,1,0.0,0.0,0.0
1511798467744787322,0,-0.325,0.0,0.0
1511798467845024978,1,0.0,0.0,0.0
1511798467945308468,0,-0.325,0.0,0.0
1511798468045521176,1,0.0,0.0,0.0
1511798468146366332,0,-0.325,0.0,0.0
1511798468243645967,1,0.0,0.0,0.0
1511798468344112426,0,-0.325,0.0,0.0
1511798468444567894,1,0.0,0.0,0.0
1511798468544699561,0,-0.325,0.0,0.0
1511798468645399301,1,0.0,0.0,0.0
1511798468744437738,0,-0.325,0.0,0.0
1511798468845412946,1,0.0,0.0,0.0
1511798468945841800,0,-0.325,0.0,0.0
1511798469044284092,1,0.0,0.0,0.0
1511798469145470082,0,-0.325,0.0,0.0
1511798469244669092,1,0.0,0.0,0.0
1511798469351698311,0,-0.325,0.0,0.0
1511798469446087477,1,0.0,0.0,0.0
