rosbagTimestamp,joint_name,position,speed,acceleration
1510963443062517240,0,-0.5,0.0,0.0
1510963443159014948,1,2.0,0.0,0.0
1510963443260188646,0,-0.5,0.0,0.0
1510963443360120625,1,2.0,0.0,0.0
1510963443461451406,0,-0.5,0.0,0.0
1510963443557681562,1,2.0,0.0,0.0
1510963443662488854,0,-0.5,0.0,0.0
1510963443759437239,1,2.0,0.0,0.0
1510963443858998281,0,-0.5,0.0,0.0
1510963443969363073,1,2.0,0.0,0.0
1510963444058798489,0,-0.5,0.0,0.0
1510963444157962916,1,2.0,0.0,0.0
1510963444259345312,0,-0.5,0.0,0.0
1510963444361604062,1,2.0,0.0,0.0
1510963444457606145,0,-0.5,0.0,0.0
1510963444560653333,1,2.0,0.0,0.0
1510963444664204843,0,-0.5,0.0,0.0
1510963444767063437,1,-2.0,0.0,0.0
1510963444858307343,0,-0.5,0.0,0.0
1510963444957552656,1,-2.0,0.0,0.0
1510963445063351145,0,-0.5,0.0,0.0
1510963445157332760,1,-2.0,0.0,0.0
1510963445259082135,0,-0.5,0.0,0.0
1510963445361864530,1,-2.0,0.0,0.0
1510963445457122187,0,-0.5,0.0,0.0
1510963445562096770,1,-2.0,0.0,0.0
1510963445657938176,0,-0.5,0.0,0.0
1510963445762843124,1,-2.0,0.0,0.0
1510963445860066614,0,-0.5,0.0,0.0
1510963445957951405,1,-2.0,0.0,0.0
1510963446058280520,0,-0.5,0.0,0.0
1510963446157991718,1,-2.0,0.0,0.0
1510963446267144270,0,-0.5,0.0,0.0
1510963446360233384,1,-2.0,0.0,0.0
1510963446458891353,0,-0.5,0.0,0.0
1510963446561396353,1,-2.0,0.0,0.0
1510963446659521249,0,-0.5,0.0,0.0
1510963446760676040,1,0.0,0.0,0.0
1510963446857406353,0,3.0,0.0,0.0
1510963446958267446,1,0.0,0.0,0.0
1510963447058901144,0,3.0,0.0,0.0
1510963447158757134,1,0.0,0.0,0.0
1510963447260330519,0,3.0,0.0,0.0
1510963447358925207,1,0.0,0.0,0.0
1510963447457455675,0,3.0,0.0,0.0
1510963447557378436,1,0.0,0.0,0.0
1510963447658202863,0,3.0,0.0,0.0
1510963447759030102,1,0.0,0.0,0.0
1510963447861544217,0,0.0,0.0,0.0
1510963447958616404,1,0.0,0.0,0.0
1510963448059887498,0,0.0,0.0,0.0
1510963448161799998,1,0.0,0.0,0.0
1510963448257869842,0,0.0,0.0,0.0
1510963448359889686,1,0.0,0.0,0.0
1510963448459590988,0,0.0,0.0,0.0
1510963448557389477,1,0.0,0.0,0.0
1510963448660355362,0,0.0,0.0,0.0
1510963448758166821,1,0.0,0.0,0.0
1510963448859853383,0,0.0,0.0,0.0
1510963448959088123,1,0.0,0.0,0.0
1510963449056896560,0,0.0,0.0,0.0
1510963449160298904,1,0.0,0.0,0.0
1510963449259555310,0,0.0,0.0,0.0
1510963449361780102,1,0.0,0.0,0.0
1510963449458394008,0,0.0,0.0,0.0
1510963449558553643,1,0.0,0.0,0.0
1510963449656699164,0,0.0,0.0,0.0
1510963449756089737,1,0.0,0.0,0.0
1510963449856729945,0,0.0,0.0,0.0
1510963463848797596,0,-0.5,0.0,0.0
1510963463952788430,1,2.0,0.0,0.0
1510963464063265721,0,-0.5,0.0,0.0
1510963464152218898,1,2.0,0.0,0.0
1510963464252696502,0,-0.5,0.0,0.0
1510963464353030096,1,2.0,0.0,0.0
1510963464451404471,0,-0.5,0.0,0.0
1510963464552355304,1,2.0,0.0,0.0
1510963464654310825,0,-0.5,0.0,0.0
1510963464750070148,1,2.0,0.0,0.0
1510963464848827023,0,-0.5,0.0,0.0
1510963464952250565,1,2.0,0.0,0.0
1510963465050372596,0,-0.5,0.0,0.0
1510963465151231085,1,2.0,0.0,0.0
1510963465251234315,0,-0.5,0.0,0.0
