0,0,0
0.019723,0,0
0.039404,0,0
0.058903,0,0
0.079513,0,0
0.099612,0,0
0.12308,0,0
0.14071,0,0
0.15791,0,0
0.17879,0,0
0.19948,0,0
0.22541,0,0
0.24014,0,0
0.25708,0,0
0.2771,0,0
0.29694,0,0
0.32158,0,0
0.33753,0,0
0.35621,0,0
0.37599,0,0
0.39683,0,0
0.42243,0,0
0.43635,0,0
0.45526,0,0
0.47455,0,0
0.4947,-1.3,-0.4
0.51614,-1.3,-0.4
0.53436,-1.3,-0.4
0.55522,-1.3,-0.4
0.57474,-1.3,-0.4
0.59506,-1.3,-0.4
0.61399,-1.3,-0.4
0.63338,-1.3,-0.4
0.65419,-1.3,-0.4
0.6738,-1.3,-0.4
0.69295,-1.3,-0.4
0.71301,-1.3,-0.4
0.73283,-1.3,-0.4
0.75417,-1.3,-0.4
0.77279,-1.3,-0.4
0.79188,-1.3,-0.4
0.82367,-1.3,-0.4
0.83262,-1.3,-0.4
0.85155,-1.3,-0.4
0.87352,-1.3,-0.4
0.89054,-1.3,-0.4
0.91131,-1.3,-0.4
0.94092,-1.3,-0.4
0.951,-1.3,-0.4
0.96999,-1.3,-0.4
0.98944,-1.3,-0.4
1.0095,-1.3,-0.4
1.0293,-1.3,-0.4
1.0486,-1.3,-0.4
1.0685,-1.3,-0.4
1.0892,-1.3,-0.4
1.1086,-1.3,-0.4
1.1281,-1.3,-0.4
1.1481,-1.3,-0.4
1.1673,-1.3,-0.4
1.1878,-1.3,-0.4
1.2079,-1.3,-0.4
1.2271,-1.3,-0.4
1.2467,-1.3,-0.4
1.2671,-1.3,-0.4
1.2863,-1.3,-0.4
1.3063,-1.3,-0.4
1.3258,-1.3,-0.4
1.3456,-1.3,-0.4
1.3655,-1.3,-0.4
1.3853,-1.3,-0.4
1.4064,-1.3,-0.4
1.4248,-1.3,-0.4
1.4445,-1.3,-0.4
1.4644,-1.3,-0.4
1.4845,-1.3,-0.4
1.5041,-1.3,-0.4
1.5243,-1.3,-0.4
1.5434,-1.3,-0.4
1.5651,-1.3,-0.4
1.5837,-1.3,-0.4
1.6032,-1.3,-0.4
1.6385,-1.3,-0.4
1.6424,-1.3,-0.4
1.6622,-1.3,-0.4
1.6823,-1.3,-0.4
1.702,-1.3,-0.4
1.7337,-1.3,-0.4
1.7417,-1.3,-0.4
1.7615,-1.3,-0.4
1.7821,-1.3,-0.4
1.8017,-1.3,-0.4
