0,-0.025147,0.2624,0.32346
0.019723,-0.024773,0.26602,0.33447
0.039404,-0.024556,0.25144,0.33233
0.058903,-0.025008,0.25187,0.32704
0.079513,-0.024753,0.26024,0.33634
0.099612,-0.024851,0.25661,0.34664
0.12308,-0.024624,0.25681,0.33428
0.14071,-0.024295,0.24302,0.334
0.15791,-0.024538,0.24739,0.33579
0.17879,-0.024639,0.26101,0.32742
0.19948,-0.024463,0.26448,0.34056
0.22541,-0.024809,0.24529,0.33749
0.24014,-0.024802,0.24313,0.34215
0.25708,-0.024434,0.2588,0.3274
0.2771,-0.02428,0.25606,0.33356
0.29694,-0.024835,0.26094,0.34042
0.32158,-0.025122,0.26508,0.34197
0.33753,-0.025112,0.25761,0.33201
0.35621,-0.025138,0.25306,0.33916
0.37599,-0.024915,0.24621,0.34395
0.39683,-0.023823,0.24408,0.33326
0.42243,-0.024694,0.25404,0.33146
0.43635,-0.025015,0.25374,0.33127
0.45526,-0.0246,0.26238,0.32748
0.47455,-0.024406,0.26292,0.33622
0.4947,-0.023794,0.37938,0.34583
0.51614,-0.02175,0.87457,0.3479
0.53436,-0.021223,1.3119,0.25089
0.55522,-0.016606,1.35,0.30118
0.57474,-0.0038596,0.82346,0.50633
0.59506,0.026072,0.097831,0.72662
0.61399,0.050662,-0.075424,0.68434
0.63338,0.083238,0.0034841,0.60842
0.65419,0.12103,-0.019615,0.60066
0.6738,0.1485,0.0015461,0.46369
0.69295,0.16541,0.31147,0.35979
0.71301,0.17863,0.66514,0.50622
0.73283,0.14972,0.92862,0.34368
0.75417,0.067545,0.91369,-0.20327
0.77279,0.0040963,0.75782,-0.24767
0.79188,-0.0064538,0.37499,0.35636
0.82367,0.064461,-0.14093,0.60125
0.83262,0.073473,-0.11785,0.46454
0.85155,0.064228,0.2375,0.31748
0.87352,0.049539,0.7352,0.57615
0.89054,0.056008,0.81502,0.65996
0.91131,0.064466,0.56334,0.4181
0.94092,0.055816,0.15628,0.26747
0.951,0.054397,0.2092,0.36186
0.96999,0.063027,0.37807,0.53218
0.98944,0.078898,0.43032,0.60596
1.0095,0.081002,0.46004,0.44704
1.0293,0.071115,0.43101,0.29304
1.0486,0.073369,0.33906,0.38913
1.0685,0.084663,0.27256,0.4222
1.0892,0.086518,0.34288,0.35094
1.1086,0.084938,0.54307,0.39174
1.1281,0.088979,0.65977,0.54632
1.1481,0.093041,0.5419,0.52158
1.1673,0.092023,0.37317,0.43415
1.1878,0.098927,0.38758,0.38544
1.2079,0.11304,0.41322,0.34554
1.2271,0.11893,0.40603,0.33923
1.2467,0.12418,0.53837,0.42933
1.2671,0.1186,0.53536,0.52157
1.2863,0.1142,0.43117,0.51286
1.3063,0.11839,0.37003,0.46807
1.3258,0.12164,0.36011,0.39715
1.3456,0.13165,0.51146,0.43452
1.3655,0.14178,0.56734,0.45208
1.3853,0.13937,0.53769,0.40809
1.4064,0.14311,0.48174,0.40368
1.4248,0.14399,0.36104,0.41251
1.4445,0.1494,0.53719,0.49797
1.4644,0.16124,0.61821,0.46134
1.4845,0.16439,0.55715,0.46157
1.5041,0.16866,0.39906,0.37183
1.5243,0.17005,0.30454,0.46468
1.5434,0.17191,0.30665,0.52927
1.5651,0.17437,0.38886,0.43475
1.5837,0.17812,0.32471,0.31671
1.6032,0.17812,0.25625,0.45749
1.6385,0.17691,0.19751,0.38994
1.6424,0.17566,0.19544,0.39724
1.6622,0.17814,0.23471,0.21539
1.6823,0.1862,0.30674,0.37443
1.702,0.19037,0.31294,0.5016
1.7337,0.18651,0.32784,0.42376
1.7417,0.18118,0.29478,0.41763
1.7615,0.18468,0.2149,0.42548
1.7821,0.18556,0.27834,0.59106
1.8017,0.19899,0.35802,0.534
1.8392,0.19025,0.41025,0.55284
1.8447,0.18907,0.41164,0.574
1.8604,0.18981,0.3403,0.53279
1.8801,0.1993,0.27607,0.32177
1.8998,0.2022,0.27545,0.17386
1.9209,0.20418,0.42076,0.4656
1.9415,0.20888,0.46432,0.41062
1.9592,0.21248,0.4617,0.1725
1.9812,0.22003,0.34635,0.34342
2.0011,0.21723,0.36539,0.53317
2.0319,0.2149,0.38227,0.25896
2.0415,0.21717,0.33147,0.29529
2.0591,0.22502,0.31288,0.53013
2.0825,0.23843,0.44318,0.47846
2.0979,0.24359,0.51117,0.39537
2.1311,0.25098,0.52494,0.47097
2.1385,0.25487,0.44219,0.52594
2.1571,0.25736,0.44613,0.28182
2.1824,0.2502,0.42177,0.5332
2.1983,0.24414,0.32914,0.59918
2.2271,0.24873,0.13941,0.37676
2.244,0.24571,0.21267,0.50486
2.2563,0.24656,0.28384,0.63866
2.2762,0.24596,0.44294,0.28795
2.2969,0.2384,0.44628,0.19427
2.3203,0.22668,0.30763,0.44081
2.3366,0.22965,0.22718,0.46205
2.3552,0.2406,0.16801,0.33669
2.3746,0.24971,0.30869,0.46116
2.3959,0.2514,0.42185,0.52893
2.4198,0.25663,0.51794,0.42503
2.4475,0.26947,0.32475,0.45655
2.4542,0.2713,0.30805,0.38521
2.475,0.2647,0.41867,0.3028
2.4932,0.26588,0.35286,0.43397
2.5132,0.27526,0.31789,0.33779
2.5333,0.28257,0.45887,0.16284
2.553,0.28395,0.47785,0.32829
2.5726,0.28459,0.3761,0.23749
2.5923,0.28198,0.39968,0.30351
2.6129,0.27648,0.21644,0.49202
2.6323,0.27523,0.30321,0.50923
2.6518,0.27793,0.40765,0.61804
2.6717,0.27365,0.4925,0.56783
2.6917,0.2802,0.33065,0.50957
2.7112,0.28902,0.30393,0.3182
2.732,0.29055,0.31564,0.12669
2.751,0.29477,0.33743,0.28312
2.7707,0.30337,0.37859,0.34455
2.7905,0.31008,0.39875,0.48863
2.8103,0.31067,0.29956,0.58491
2.8302,0.31002,0.29921,0.58799
2.8502,0.30599,0.35868,0.46319
2.8695,0.30427,0.2056,0.26779
2.8905,0.30609,0.23605,0.22184
2.9103,0.30307,0.24399,0.15842
2.9305,0.30758,0.17894,0.21324
2.9491,0.31456,0.18875,0.28507
2.9684,0.30583,0.16816,0.22865
2.9881,0.30494,0.11703,0.62056
3.0091,0.33203,0.33094,0.47769
3.0282,0.33925,0.5212,0.3438
3.048,0.33469,0.50342,0.3297
3.0674,0.32648,0.45911,0.28692
3.0876,0.3147,0.30796,0.49408
3.1076,0.31762,0.25632,0.57255
3.1408,0.31734,0.24673,0.45308
3.1471,0.31476,0.26357,0.39507
3.1666,0.31409,0.17882,0.37313
3.1882,0.31846,0.19744,0.2897
3.21,0.32971,0.17421,0.42001
3.2383,0.33281,0.21499,0.33617
3.246,0.33018,0.183,0.29753
3.2658,0.32454,0.028597,0.32059
3.2851,0.33462,0.12123,0.23436
3.3084,0.33942,0.46358,0.29892
3.3293,0.34155,0.55973,0.31648
3.3444,0.34635,0.55275,0.318
3.3641,0.34323,0.29585,0.34683
3.3845,0.34944,0.1787,0.49887
3.4041,0.34907,0.3096,0.5956
3.4263,0.3522,0.43315,0.78805
3.4448,0.34685,0.5078,0.76099
3.4632,0.34169,0.343,0.57687
3.4829,0.34546,0.17773,0.32762
3.5028,0.36369,0.095888,0.0014313
3.5235,0.37353,0.35389,0.10529
3.5423,0.38671,0.49376,0.282
3.562,0.37905,0.49487,0.37087
3.5817,0.3693,0.44313,0.57997
3.6016,0.34988,0.38539,0.60236
3.6227,0.34325,0.45722,0.58054
3.642,0.32933,0.45054,0.55867
3.6611,0.33646,0.3267,0.50291
3.681,0.34532,0.26981,0.40643
3.7008,0.36713,0.25988,0.26548
3.721,0.37792,0.38055,0.25574
3.7405,0.39357,0.41883,0.093356
3.76,0.38823,0.41734,0.21942
3.7797,0.39234,0.44955,0.51357
3.8005,0.38943,0.40465,0.50479
3.8328,0.38006,0.084445,0.72566
3.8432,0.3799,-0.092375,0.63058
3.8596,0.37527,-0.04243,0.51245
3.8792,0.38208,0.031134,0.60282
3.8988,0.38914,0.23307,0.53001
3.9222,0.40095,0.35299,0.41636
3.9439,0.4016,0.4118,0.28396
3.9593,0.40332,0.42353,0.24792
3.978,0.39436,0.3731,0.2634
3.9977,0.38699,0.2493,0.31675
4.0315,0.38014,0.14758,0.59922
4.0448,0.38661,0.21924,0.56782
4.0621,0.40003,0.19835,0.80616
4.0774,0.40424,0.17136,0.70777
4.0971,0.40086,0.081219,0.50937
4.1202,0.3922,0.0911,0.23898
4.1429,0.40357,0.22502,0.2702
4.1563,0.41181,0.33161,0.26131
4.1759,0.4256,0.29923,0.3932
4.1958,0.42418,0.32125,0.46577
4.2172,0.41667,0.32668,0.69617
4.2375,0.41087,0.33205,0.7235
4.2547,0.41108,0.19736,0.68422
4.2747,0.4112,-0.011191,0.54705
4.2944,0.41733,-0.069915,0.34946
4.3143,0.42486,0.081079,0.19319
4.3351,0.42552,0.24695,0.17685
4.3539,0.41881,0.38096,0.22091
4.3734,0.40682,0.40516,0.39419
4.3932,0.41416,0.56942,0.68196
4.4137,0.42023,0.54925,0.73899
4.4342,0.4203,0.14496,0.68356
4.4528,0.41743,-0.2244,0.69881
4.4726,0.4261,-0.26534,0.72336
4.4924,0.43401,0.025351,0.54957
4.5121,0.44935,0.30542,0.26832
4.5328,0.46057,0.46488,0.013538
4.5524,0.47024,0.51855,0.053229
4.5717,0.46826,0.24344,0.19069
4.5914,0.46652,-0.12919,0.58802
4.6121,0.46927,-0.20122,0.80963
4.6347,0.48734,0.0094757,0.9903
4.6517,0.48806,0.30387,1.0038
4.6709,0.48415,0.58478,0.76258
4.6907,0.47087,0.29451,0.56828
4.7103,0.48083,-0.012407,0.26034
4.7302,0.4932,-0.13325,0.23727
4.7508,0.50746,0.060337,0.35549
4.7696,0.51065,0.31083,0.51865
4.7894,0.51209,0.50415,0.68899
4.8099,0.50542,0.34849,0.71728
4.8374,0.5059,0.10286,0.72861
4.8522,0.51397,0.0022256,0.61893
4.8688,0.51981,0.042855,0.45786
4.8891,0.52938,0.015306,0.51333
4.9088,0.5316,0.27614,0.59433
4.9378,0.51979,0.50604,0.76854
4.9586,0.49365,0.19088,0.85292
4.9696,0.48479,-0.051766,0.98087
4.9885,0.48067,-0.20913,0.81756
5.0163,0.4883,-0.065464,0.58055
5.027,0.49124,0.11346,0.50983
5.0484,0.50109,0.61494,0.37772
5.0665,0.50679,0.80354,0.30653
5.0864,0.51766,0.67322,0.32714
5.1085,0.52406,0.11213,0.64754
5.139,0.53214,-0.19981,0.82841
5.1473,0.53883,-0.14974,0.81938
5.1652,0.5451,0.049225,0.7875
5.1849,0.54788,0.25534,0.72314
5.2052,0.54884,0.1914,0.44344
5.2261,0.55007,0.093468,0.29175
5.2477,0.5433,0.064887,0.35931
5.2643,0.5455,0.2801,0.59453
5.2841,0.5343,0.3843,0.88568
5.3043,0.54142,0.25669,1.0141
5.3247,0.54335,0.21539,0.93129
5.3433,0.5495,0.2216,0.57712
5.3631,0.54844,0.08091,0.34959
5.3831,0.55096,0.020544,0.083278
5.405,0.5549,0.16796,0.3468
5.4224,0.55115,0.34957,0.62737
5.4422,0.55184,0.4721,0.91256
5.4623,0.54803,0.11654,1.0914
5.4919,0.53942,-0.14676,0.7995
5.5037,0.53731,-0.2988,0.53242
5.5231,0.53232,-0.16294,0.21442
5.5426,0.53479,0.13356,0.18059
5.5618,0.5467,0.33406,0.37412
5.5814,0.54977,0.36284,0.44555
5.601,0.54918,0.2278,0.64338
5.6214,0.5404,0.037964,0.78715
5.6415,0.54378,0.10981,1.0834
5.6613,0.54333,0.23467,0.95752
5.6798,0.55829,0.19848,0.566
5.7006,0.57543,0.21171,0.24763
5.7244,0.58672,0.16322,0.26348
5.7408,0.5849,0.1499,0.30465
5.7609,0.57524,-0.062572,0.61244
5.7796,0.58052,-0.0076105,0.62382
5.7985,0.58296,0.085469,0.60513
5.824,0.59316,0.10688,0.42505
5.8395,0.60108,0.091491,0.35141
5.8587,0.60002,0.07752,0.46265
5.8786,0.59439,0.09177,0.92646
5.8983,0.59202,0.28777,1.2314
5.9183,0.58669,0.25732,1.1647
5.9375,0.578,0.069792,0.88384
5.9587,0.56787,-0.14873,0.36026
5.9787,0.55996,-0.17737,0.12679
5.9966,0.55198,0.045717,0.11015
6.0176,0.565,0.42936,0.44791
6.0447,0.58668,0.48994,0.80787
6.0572,0.58918,0.27979,0.8259
6.0759,0.58353,-0.22289,0.73109
6.0952,0.57418,-0.47457,0.94658
6.1174,0.57762,-0.18811,0.90447
6.1362,0.59201,0.23273,0.48023
6.1557,0.59774,0.62405,0.21309
6.1754,0.58967,0.62049,0.27785
6.1945,0.57817,0.47642,0.79154
6.2146,0.57617,0.26946,0.97407
6.2344,0.57531,0.049238,0.79239
6.255,0.57993,-0.096413,0.71153
6.2763,0.59146,-0.095082,0.40813
6.2932,0.60387,-0.052751,0.24413
6.314,0.61798,0.12127,0.52548
6.3334,0.62583,0.20591,0.87169
6.3535,0.61915,0.21281,0.99327
6.3731,0.62041,0.048921,0.77591
6.3965,0.61796,-0.19766,0.45111
6.4123,0.61143,-0.23564,0.46425
6.4321,0.62181,-0.095099,0.78263
6.452,0.63534,0.21688,0.91003
6.4716,0.63805,0.51872,0.78277
6.4914,0.63264,0.24007,0.71797
6.5118,0.62243,-0.040472,0.75067
6.5317,0.62749,-0.056054,0.79542
6.5517,0.64265,0.020237,0.5382
6.5711,0.66194,0.17877,0.48834
6.5923,0.66459,0.0042848,0.79351
6.6105,0.66165,-0.0030029,1.0383
6.6347,0.65633,0.15885,0.97707
6.6503,0.65292,0.15448,0.86811
6.6695,0.64264,0.13992,0.62212
6.6893,0.63338,0.10776,0.62171
6.7099,0.63181,0.1237,1.0131
6.7378,0.65789,0.27037,1.2091
6.7491,0.66337,0.32854,1.199
6.7689,0.6604,0.12737,0.93113
6.7885,0.65205,-0.066049,0.44197
6.8083,0.65123,-0.37234,0.22649
6.8287,0.66247,-0.33389,0.31074
6.8492,0.68631,0.050684,0.7023
6.8689,0.7079,0.30149,1.0063
6.8871,0.70868,0.27758,1.0795
6.9068,0.69443,0.12669,1.2089
6.9332,0.67899,0.049857,1.144
6.9466,0.67825,-0.076029,0.79204
6.9676,0.68081,-0.054322,0.4528
6.9863,0.68316,0.11436,0.59887
7.0066,0.68375,0.38859,0.8962
7.0267,0.68356,0.43072,0.93137
7.0456,0.66332,0.30799,0.75191
7.0658,0.61291,-0.19172,0.39593
7.0852,0.5122,-0.73247,-0.53026
7.1054,0.33564,-1.0871,-1.1575
7.1249,0.19957,-1.0949,-1.0597
7.1543,0.043009,-1.3727,-0.81897
7.1728,0.023711,-1.5225,-0.04965
7.1843,0.010635,-1.5698,0.50092
7.204,0.010742,-1.6593,1.0331
7.2244,0.025672,-1.4672,0.79272
7.2435,0.038855,-1.1256,0.2526
7.268,0.049356,-1.0319,0.13724
7.2831,0.045809,-1.0637,0.021282
7.3027,0.031772,-1.2886,-0.1217
7.3232,0.019921,-1.3648,-0.11855
7.3427,0.021845,-1.3606,0.16279
7.3623,0.031742,-1.2634,0.34672
7.382,0.040973,-1.1335,0.23886
7.4022,0.04364,-1.1679,0.24456
7.4216,0.029436,-1.1987,0.32816
7.4414,0.010833,-1.167,0.1301
7.4618,0.0062396,-0.98146,0.14111
7.4813,0.006729,-0.90016,0.18765
7.5009,0.0062232,-0.75472,0.26246
7.521,-0.0025175,-0.73939,0.14231
7.5405,-0.0066572,-0.9342,0.28427
7.561,-0.0053449,-0.91934,0.22367
7.58,-0.0062608,-0.82044,0.037559
7.5998,-0.0087094,-0.71713,0.17543
7.6198,-0.010559,-0.66078,0.2704
7.64,-0.011616,-0.58797,0.083989
7.6595,-0.01647,-0.5755,0.14942
7.6791,-0.018321,-0.61165,0.26786
7.6987,-0.018155,-0.6138,0.19563
7.7192,-0.01677,-0.52335,0.13465
7.7384,-0.017525,-0.43731,0.17943
7.7596,-0.020878,-0.40611,0.16883
7.7806,-0.024269,-0.3991,0.19099
7.7986,-0.024883,-0.37832,0.22906
7.8174,-0.025094,-0.33535,0.24364
7.8375,-0.026161,-0.25641,0.2119
7.8575,-0.026343,-0.17441,0.18317
7.8767,-0.025989,-0.068272,0.1649
7.8969,-0.025705,0.046308,0.13931
7.9169,-0.026318,0.11521,0.17746
7.9429,-0.027685,0.15728,0.21653
7.9647,-0.027162,0.18515,0.22428
7.9759,-0.026584,0.20707,0.23105
7.9954,-0.026306,0.21588,0.21496
8.0265,-0.025873,0.23093,0.17331
8.0412,-0.025747,0.21214,0.17723
8.0549,-0.025465,0.19762,0.17189
8.0747,-0.024477,0.17685,0.19165
8.0949,-0.02332,0.15815,0.20667
8.1141,-0.023939,0.11967,0.21156
8.1349,-0.024353,0.083847,0.21016
8.154,-0.02357,0.053137,0.2096
8.1737,-0.023101,0.024293,0.18545
8.1936,-0.02358,-0.007886,0.16747
8.2131,-0.024265,-0.030764,0.18113
8.2332,-0.024003,-0.02162,0.18828
8.2533,-0.024447,-0.030541,0.21055
8.2788,-0.024768,-0.030999,0.19538
8.2923,-0.024099,-0.025098,0.19481
8.3121,-0.024493,2.2014e-05,0.18225
8.3331,-0.02566,0.031833,0.18129
8.352,-0.02546,0.025278,0.20326
8.3816,-0.024889,0.044838,0.20076
8.3916,-0.024845,0.052677,0.19623
8.4113,-0.024329,0.079701,0.19966
8.4311,-0.024346,0.09334,0.19059
8.4521,-0.024547,0.082536,0.18915
8.4718,-0.024272,0.082465,0.18906
8.4909,-0.024742,0.068526,0.18559
8.5103,-0.02451,0.069917,0.2038
8.5308,-0.024615,0.068743,0.20783
8.5503,-0.024994,0.047932,0.19829
8.5765,-0.024437,0.028292,0.19125
8.5892,-0.024559,0.032251,0.18333
8.6088,-0.024804,0.02578,0.183
8.6319,-0.024958,0.025915,0.18593
8.6493,-0.024788,0.029763,0.19493
8.6821,-0.02443,0.030525,0.18007
8.6927,-0.024469,0.025427,0.1869
8.708,-0.024851,0.040894,0.20491
8.7278,-0.02504,0.046474,0.20454
8.7478,-0.024893,0.048593,0.1999
8.7684,-0.025149,0.049225,0.20288
8.7886,-0.024883,0.058457,0.19018
8.808,-0.024603,0.05273,0.19128
8.8276,-0.025045,0.066343,0.19049
8.8465,-0.024587,0.05009,0.19496
8.8677,-0.024111,0.050517,0.19432
8.8863,-0.024689,0.046585,0.18238
8.9063,-0.024995,0.043285,0.20202
8.926,-0.024429,0.0516,0.20238
8.9476,-0.024516,0.035006,0.20258
8.9655,-0.024737,0.058451,0.19078
