0.020813,-1.2094635457609793,0.022743747388755012,1.5496899357144869,0.009125821096754172,-0.0019025189137827074,-0.000793701014077229
0.035731,-1.2095241113597242,0.022727169619910816,1.5498722562413725,0.01222151272862331,-0.001196695452163107,-0.0013098325890974786
0.0553,-1.2096127164284336,0.02270312555640944,1.5501390115716431,0.013631525896608062,-0.0013231459796114065,-0.0019442079409250541
0.075255,-1.2097101382592186,0.022658782941852747,1.5504312136042087,0.014643048487371645,-0.002322499834217927,-0.0025364740648442232
0.097905,-1.2098265053998685,0.02257143758782601,1.5507781679818216,0.01531807406679394,-0.003960128394080547,-0.00315099157490946
0.11754,-1.2099311162423325,0.022472321068581963,1.5510889065804765,0.015825749867835807,-0.0051535847817514545,-0.0036310718092190265
0.13582,-1.2100309661382105,0.022366159917081213,1.5513849043985706,0.016192440814773723,-0.005914014939246288,-0.0040400213389147135
0.15409,-1.2101327077154267,0.02224730604577592,1.5516859808120245,0.016479278240502052,-0.006612277200156754,-0.004416570942239912
0.17387,-1.2102447693446283,0.022098855074592118,1.5520167027694043,0.01672001806774138,-0.007611995481498066,-0.004792378262197114
0.19559,-1.2103695511441217,0.02190714069765022,1.5523836309467973,0.016893562495073334,-0.008932955299843491,-0.005170740065736782
0.22314,-1.2105291719605937,0.02165034292691776,1.5528526366622575,0.017023800924143573,-0.009426247720650144,-0.005606613190696868
0.24014,-1.210628371900463,0.021489994766981258,1.5531442989487492,0.017156605087745077,-0.00953542729186945,-0.005842455297817941
0.2531,-1.2106923480236471,0.02189115241938685,1.5533594625903695,0.016602132841077314,0.03086156675856362,-0.00598010914941769
0.27283,-1.210764269121103,0.023672451698854624,1.5536713004578846,0.015805264445771416,0.09020651163611379,-0.006110893723927016
0.29374,-1.2108158546655068,0.026816218850719876,1.553990538629621,0.015267248767887636,0.15028325306864682,-0.006068325793446962
0.31292,-1.2108550419643462,0.03071010728022858,1.5543073725144276,0.01651897209627347,0.2029551624484477,-0.005230506037465506
0.33463,-1.2108927499912872,0.036392174652398857,1.5547052828855457,0.018328437177243154,0.2616615944600421,-0.0042697466385864784
0.35225,-1.2107911047700393,0.04179456990327251,1.554660747347808,-0.0025275560577529893,0.30665898833354976,-0.03601091043019206
0.37183,-1.2104546882708802,0.04875890578372425,1.5539823585314079,-0.03464702841675751,0.3559171263121541,-0.06936987153201586
0.39272,-1.2097393798506733,0.057280383500963275,1.5522502743235291,-0.08291451449874233,0.40843943516163644,-0.10430113937210983
0.41204,-1.2086871712282221,0.06608971128545878,1.5495590000012867,-0.13929991315954918,0.45690093243974644,-0.1352471221091726
0.44134,-1.2060145809839635,0.08174315665734438,1.5424736722610062,-0.24182005939523765,0.5360638180994451,-0.17974071596404836
0.45117,-1.204917216651043,0.08723563903522631,1.5396227233191877,-0.2900253247017884,0.5616841994956041,-0.1956610158278455
0.47085,-1.2020730820107894,0.099284847375289,1.5321508990083645,-0.37966586945239167,0.6164635014584593,-0.22257406001152252
0.49102,-1.1983832879415828,0.11272217819342029,1.522557086271872,-0.4756476319530286,0.6727742254565734,-0.24734664454990973
