0,-0.017932,0.12285,0.39495
0.019545,-0.017827,0.12767,0.37988
0.039656,-0.017879,0.12339,0.38648
0.059034,-0.017947,0.11753,0.38233
0.079038,-0.01793,0.12347,0.39431
0.099949,-0.017942,0.13405,0.39525
0.12015,-0.017604,0.13437,0.39371
0.13884,-0.017888,0.1351,0.38385
0.15864,-0.017571,0.12726,0.39332
0.17823,-0.017743,0.11562,0.39155
0.19831,-0.017927,0.12141,0.38672
0.21795,-0.017749,0.11681,0.41294
0.23773,-0.017335,0.11987,0.40733
0.25935,-0.017538,0.12611,0.39951
0.27802,-0.017912,0.13467,0.40218
0.29803,-0.018079,0.13393,0.38502
0.31684,-0.017841,0.13416,0.38207
0.33679,-0.018225,0.1249,0.39452
0.35651,-0.018016,0.1224,0.38391
0.37629,-0.018169,0.12101,0.38717
0.39638,-0.017969,0.12596,0.39472
0.41619,-0.017471,0.13068,0.39029
0.43563,-0.017518,0.1289,0.38072
0.45528,-0.017487,0.12154,0.3922
0.47511,-0.017616,0.12393,0.39748
0.49464,-0.01739,0.13459,0.39309
0.51496,-0.018155,0.14309,0.39112
0.53436,-0.018005,0.13579,0.39264
0.55533,-0.017347,0.12587,0.39428
0.57505,-0.017377,0.12466,0.39104
0.59573,-0.017634,0.13237,0.38676
0.61461,-0.018066,0.13395,0.39626
0.63422,-0.017682,0.13336,0.39685
0.65496,-0.017747,0.13811,0.39615
0.67299,-0.017312,0.13292,0.38724
0.69347,-0.017581,0.13647,0.39598
0.71461,-0.018019,0.14147,0.38915
0.73293,-0.018585,0.12861,0.38572
0.75224,-0.018133,0.12616,0.39037
0.77741,-0.017702,0.12508,0.39105
0.79345,-0.017435,0.12702,0.40211
0.81215,-0.017164,0.12867,0.38904
0.83119,-0.017807,0.11736,0.38539
0.85101,-0.017993,0.1173,0.39337
0.87162,-0.017637,0.12794,0.39234
0.89058,-0.017813,0.12597,0.39445
0.9107,-0.018363,0.12793,0.40325
0.93003,-0.018109,0.12547,0.39574
0.95132,-0.017958,0.12557,0.39722
0.9703,-0.018112,0.14047,0.38808
0.98988,-0.017911,0.14042,0.38471
1.0099,-0.017593,0.12589,0.3968
1.0294,-0.017746,0.11469,0.39012
1.0492,-0.017481,0.12343,0.39075
1.0754,-0.017999,0.12124,0.38282
1.0885,-0.018056,0.12733,0.39504
1.1087,-0.017454,0.13018,0.39679
1.128,-0.017279,0.12227,0.39306
1.1483,-0.017713,0.13151,0.3937
1.1679,-0.017946,0.1424,0.38156
1.1888,-0.017825,0.14003,0.39621
1.2077,-0.017986,0.1373,0.39049
1.2272,-0.017774,0.11777,0.37615
1.2482,-0.017754,0.12776,0.39443
1.267,-0.017984,0.12721,0.38614
1.2865,-0.017921,0.12765,0.38183
1.3068,-0.017954,0.11695,0.38953
1.3283,-0.018079,0.11373,0.38681
1.3458,-0.018611,0.12421,0.39324
1.3669,-0.017616,0.14577,0.39788
1.3858,-0.017893,0.13035,0.38498
1.4056,-0.017766,0.12006,0.39525
1.4255,-0.017688,0.12438,0.38617
1.4496,-0.017071,0.13358,0.39386
1.4667,-0.017466,0.12889,0.38732
1.4846,-0.017486,0.12509,0.38404
1.5046,-0.018017,0.12745,0.38374
1.5241,-0.018101,0.12449,0.4057
1.5439,-0.018238,0.11542,0.39795
1.5643,-0.017812,0.12442,0.38809
1.584,-0.017244,0.12753,0.39817
1.6037,-0.017959,0.12883,0.39364
1.6281,-0.018179,0.11978,0.38557
1.6446,-0.01795,0.11528,0.39694
1.6631,-0.018118,0.12693,0.39625
1.6843,-0.017898,0.13278,0.38837
1.7054,-0.017553,0.12776,0.38509
1.7231,-0.017374,0.13463,0.38765
1.7423,-0.017157,0.12587,0.38827
1.7615,-0.017774,0.1255,0.38581
1.7817,-0.018245,0.1238,0.38938
1.8014,-0.017747,0.13522,0.39259
1.8247,-0.017482,0.12445,0.38469
1.8405,-0.017265,0.12051,0.38245
1.8635,-0.017959,0.12727,0.39662
1.884,-0.018136,0.13082,0.39049
1.8998,-0.017492,0.1388,0.38407
1.9198,-0.017508,0.12922,0.39541
1.953,-0.017593,0.12921,0.39286
1.9656,-0.017231,0.12925,0.38669
1.9791,-0.017088,0.13013,0.38393
1.9993,-0.0183,0.13134,0.38551
2.0192,-0.017449,0.12932,0.39458
2.0385,-0.016992,0.12742,0.38879
2.0584,-0.017619,0.12825,0.37815
2.078,-0.017673,0.12191,0.3969
2.098,-0.017506,0.13232,0.39958
2.1177,-0.017694,0.13227,0.39923
2.1378,-0.018226,0.13418,0.39492
2.157,-0.017737,0.12676,0.39364
