0,-0.30402,1.7197,-1.8553,0.0052174,0.0035062,0.45671
0.019974,-0.30399,1.7196,-1.8552,0.0046065,0.0028112,0.49596
0.040774,-0.30398,1.7195,-1.8551,0.0037379,0.0019016,0.57571
0.05976,-0.30396,1.7194,-1.855,0.0014032,0.00017962,1.201
0.079379,-0.30393,1.7194,-1.855,-0.0012592,-0.0012276,0.32658
0.099896,-0.30394,1.7195,-1.8551,-0.0022718,-0.0010614,0.61526
0.12038,-0.30398,1.7196,-1.8552,-0.0014684,0.00013764,-1.2942
0.13982,-0.30406,1.7196,-1.8551,-0.00016456,0.00074875,-0.072443
0.15887,-0.30409,1.7195,-1.8552,0.001239,9.9781e-05,1.3316
0.17867,-0.30404,1.7195,-1.8551,0.002022,-0.0012684,-0.48453
0.19859,-0.30395,1.7195,-1.855,0.00022091,-0.0020947,-0.034811
0.21803,-0.3039,1.7196,-1.855,-0.0033628,-0.0015219,0.63034
0.23823,-0.30391,1.7196,-1.8552,-0.0043313,0.00035483,-1.3276
0.25787,-0.30398,1.7196,-1.8554,-0.00030036,0.0020994,-0.047206
0.27739,-0.30407,1.7196,-1.8553,0.003966,0.0021542,0.54622
0.29798,-0.30409,1.7195,-1.855,0.0031812,0.00018502,1.3964
0.31768,-0.304,1.7195,-1.855,-0.0011041,-0.0017683,0.20333
0.34051,-0.3039,1.7195,-1.8552,-0.0047974,-0.0018989,0.69526
0.35742,-0.30389,1.7196,-1.8553,-0.0048424,-0.00054372,1.243
0.37653,-0.30397,1.7196,-1.8554,-0.001723,0.0010543,-0.49487
0.39647,-0.30401,1.7196,-1.8554,0.0028788,0.0010187,0.75085
0.417,-0.30398,1.7195,-1.8553,0.005274,-0.000367,-1.3631
0.43657,-0.30391,1.7195,-1.855,0.0016072,2.2648e-05,1.5281
0.45584,-0.30387,1.7196,-1.855,-0.0055192,0.006078,-0.29131
0.47569,-0.30389,1.7196,-1.8554,-0.0086595,0.021481,-0.13234
0.4965,-0.30408,1.7193,-1.8557,-0.003832,0.047458,-0.026656
0.51621,-0.30438,1.7185,-1.8556,0.0045691,0.077923,0.019359
0.53798,-0.30481,1.7169,-1.8553,0.016024,0.11172,0.047325
0.55477,-0.30525,1.715,-1.8552,0.027351,0.13323,0.067685
0.57459,-0.30596,1.7123,-1.8546,0.064321,0.15033,0.14036
0.59431,-0.30684,1.7094,-1.8532,0.13119,0.16224,0.26093
0.61404,-0.30778,1.7064,-1.8504,0.21839,0.17362,0.39367
0.634,-0.3086,1.703,-1.8455,0.30663,0.18808,0.49383
0.65367,-0.30917,1.6994,-1.8386,0.37544,0.20506,0.54377
0.67348,-0.3095,1.6953,-1.8303,0.41719,0.22286,0.55364
0.69366,-0.3097,1.6906,-1.8213,0.43474,0.24037,0.53837
0.71393,-0.3098,1.6856,-1.8124,0.44206,0.25771,0.51535
0.73357,-0.3099,1.6805,-1.8036,0.44019,0.27454,0.48691
0.75336,-0.31001,1.6749,-1.7948,0.43264,0.29037,0.45721
0.77241,-0.31012,1.6692,-1.7866,0.42223,0.30398,0.43002
0.79212,-0.31017,1.6631,-1.7786,0.41459,0.31835,0.40612
0.813,-0.31021,1.6564,-1.7702,0.41587,0.33604,0.38794
0.83289,-0.31036,1.6496,-1.7619,0.42692,0.35381,0.37915
0.85223,-0.31061,1.6426,-1.7535,0.44553,0.36838,0.37995
0.87136,-0.31082,1.6354,-1.7449,0.47057,0.37891,0.38917
0.891,-0.31094,1.6279,-1.7354,0.49937,0.38863,0.40127
0.91153,-0.31091,1.6199,-1.7247,0.5255,0.40055,0.4088
0.93287,-0.31073,1.6112,-1.7131,0.54376,0.41426,0.40898
0.95082,-0.31047,1.6036,-1.7032,0.55469,0.425,0.40691
0.97043,-0.31011,1.5951,-1.6923,0.56743,0.43539,0.40639
0.99109,-0.30967,1.586,-1.6805,0.58522,0.44685,0.40816
1.0098,-0.30912,1.5776,-1.6694,0.60613,0.45874,0.41139
1.0316,-0.30812,1.5674,-1.656,0.63396,0.47271,0.41688
1.0497,-0.3071,1.5588,-1.6443,0.65267,0.48083,0.42137
1.0691,-0.30592,1.5492,-1.631,0.65949,0.48422,0.42262
1.0889,-0.3048,1.5394,-1.6178,0.65532,0.48593,0.41894
1.1089,-0.30375,1.5298,-1.6051,0.65345,0.49265,0.41281
1.1297,-0.30254,1.5197,-1.5918,0.6624,0.50706,0.40724
1.1534,-0.30071,1.5076,-1.5758,0.6788,0.52678,0.40228
1.1683,-0.29933,1.4997,-1.5653,0.6846,0.53575,0.39928
1.1883,-0.29708,1.4888,-1.5515,0.68002,0.53899,0.39474
1.2084,-0.29469,1.4781,-1.5381,0.67813,0.54208,0.39172
1.2295,-0.29201,1.4668,-1.524,0.69406,0.54933,0.39524
1.2484,-0.28944,1.4565,-1.511,0.72796,0.55778,0.4069
1.2671,-0.2867,1.4462,-1.4971,0.77385,0.5667,0.4236
1.2897,-0.28316,1.4337,-1.4788,0.82565,0.5786,0.44034
1.3073,-0.28029,1.4238,-1.4636,0.84872,0.58661,0.44568
1.3266,-0.27704,1.4127,-1.4466,0.84581,0.5895,0.44244
1.347,-0.27357,1.4008,-1.4293,0.82248,0.58637,0.43374
1.3662,-0.27031,1.3899,-1.4141,0.80003,0.58506,0.42412
1.3865,-0.26665,1.3786,-1.3983,0.79581,0.59523,0.41574
1.415,-0.26092,1.3628,-1.3762,0.83682,0.63279,0.41171
1.4281,-0.25811,1.3551,-1.3653,0.86448,0.65167,0.41286
1.448,-0.25308,1.3423,-1.3468,0.9043,0.66468,0.42222
1.4655,-0.24852,1.3311,-1.3304,0.9182,0.66041,0.43039
1.4856,-0.24326,1.3188,-1.3121,0.91667,0.65022,0.43568
1.5055,-0.23802,1.307,-1.2941,0.91967,0.65196,0.43591
1.5267,-0.23219,1.2946,-1.2747,0.93144,0.66603,0.43261
1.5505,-0.2249,1.2802,-1.2521,0.94527,0.6857,0.42717
1.5643,-0.22044,1.2716,-1.2387,0.94839,0.69442,0.42366
1.5847,-0.21359,1.2589,-1.2193,0.94704,0.70357,0.41824
1.6093,-0.20512,1.2437,-1.1965,0.95218,0.71518,0.41419
1.6236,-0.20003,1.2348,-1.183,0.96044,0.72005,0.41487
