0,0,0
0.019545,0,0
0.039656,0,0
0.059034,0,0
0.079038,0,0
0.099949,0,0
0.12015,0,0
0.13884,0,0
0.15864,0,0
0.17823,0,0
0.19831,0,0
0.21795,0,0
0.23773,0,0
0.25935,0,0
0.27802,0,0
0.29803,0,0
0.31684,0,0
0.33679,0,0
0.35651,0,0
0.37629,0,0
0.39638,0,0
0.41619,0,0
0.43563,0,0
0.45528,0,0
0.47511,0,0
0.49464,0,0
0.51496,0,0
0.53436,0,0
0.55533,0,0
0.57505,0,0
0.59573,0,0
0.61461,0,0
0.63422,0,0
0.65496,0,0
0.67299,0,0
0.69347,0,0
0.71461,0,0
0.73293,0,0
0.75224,0,0
0.77741,0,0
0.79345,0,0
0.81215,0,0
0.83119,0,0
0.85101,0,0
0.87162,0,0
0.89058,0,0
0.9107,0,0
0.93003,0,0
0.95132,0,0
0.9703,0,0
0.98988,0,0
1.0099,0,0
1.0294,0,0
1.0492,0,0
1.0754,0,0
1.0885,0,0
1.1087,0,0
1.128,-0,0
1.1483,-0,0
1.1679,-0,0
1.1888,-0,0
1.2077,-0,0
1.2272,-0,0
1.2482,-0,0
1.267,-0,0
1.2865,-0,0
1.3068,-0,0
1.3283,-0,0
1.3458,-0,0
1.3669,-0,0
1.3858,-0,0
1.4056,-0,0
1.4255,-0,0
1.4496,-0,0
1.4667,-0,0
1.4846,-0,0
1.5046,-0,0
1.5241,-0,0
1.5439,-0,0
1.5643,-0,0
1.584,-0,0
1.6037,-0,0
1.6281,-0,0
1.6446,-0,0
1.6631,-0,0
1.6843,-0,0
1.7054,-0,0
1.7231,-0,0
1.7423,-0,0
1.7615,-0,0
1.7817,-0,0
1.8014,-0,0
1.8247,-0,0
1.8405,-0,0
1.8635,-0,0
1.884,-0,0
1.8998,-0,0
1.9198,-0,0
1.953,-0,0
1.9656,-0,0
1.9791,-0,0
1.9993,-0,0
2.0192,-0,0
2.0385,-0,0
2.0584,-0,0
2.078,-0,0
2.098,-0,0
2.1177,-0,0
2.1378,-0,0
2.157,-0,0
2.1768,-0,0
2.1982,-0,0
2.2174,-0,0
2.2365,-0,0
2.2563,-0,0
2.2761,-0,0
2.296,-0,0
2.3156,-0,0
2.3355,-0,0
2.3556,-0,0
2.3752,-0,0
2.3951,-0,0
2.415,-0,0
2.4351,-0,0
2.4546,-0,0
2.4745,-0,0
2.4936,-0,0
2.514,-0,0
2.5332,-0,0
2.5537,-0,0
2.5731,-0,0
2.6039,-0,0
2.6135,-0,0
2.6323,-0,0
2.6524,-0,0
2.6724,-0,0
2.6922,-0,0
2.7127,-0,0
2.7312,-0,0
2.7516,-0,0
2.775,-0,0
2.7905,-0,0
2.8104,-0,0
2.8301,-0,0
2.8503,-0,0
2.8693,-0,0
2.8899,-0,0
2.9095,-0,0
2.9292,-0,0
2.9485,-0,0
2.969,-0,0
2.9883,-0,0
3.0085,-0,0
3.028,-0,0
3.048,-0,0
3.069,-0,0
3.0876,-0,0
3.1076,-0,0
3.1275,-0,-0.0021148
3.147,-0,-0.0065711
3.1676,-0,-0.011072
3.1867,-0,-0.011072
3.2066,-0,-0.011072
3.2265,-0,-0.011072
3.2459,-0,-0.011072
3.2657,-0,-0.011072
3.2855,-0,-0.011072
3.3053,-0,-0.011072
3.3286,-0,-0.011072
3.3457,-0,-0.011072
3.3647,-0,-0.011072
3.3843,-0,-0.011072
3.4065,-0,-0.011072
3.4241,-0,-0.0093695
3.4445,-0,-0.0048692
3.4637,-0,-0.00064429
3.4895,-0,0
3.51,-0,0
3.5251,-0,0
3.543,-0,0
3.573,-0,0
3.5908,-0,0
3.6026,-0,0
3.6219,-0,0
3.6442,-0,0
3.6614,-0,0
3.6844,-0,0
3.7009,-0,0
3.7224,-0,-0.0058057
3.7406,-0,-0.025506
3.7607,-0,-0.047341
3.7803,-0.0059041,-0.055243
3.8002,-0.015477,-0.055243
3.8201,-0.023364,-0.057761
3.8399,-0.023364,-0.071943
3.8598,-0.023364,-0.086314
3.8796,-0.089605,-0.091384
3.899,-0.19087,-0.091384
3.9185,-0.28203,-0.091384
3.9399,-0.28203,-0.091384
3.9581,-0.28203,-0.091384
3.9781,-0.30824,-0.091384
3.999,-0.36148,-0.091384
4.0188,-0.40745,-0.097107
4.0383,-0.40745,-0.1632
4.0573,-0.40745,-0.22712
4.0779,-0.40745,-0.26004
4.0969,-0.40745,-0.26004
4.1171,-0.40745,-0.26004
4.1376,-0.40745,-0.26004
4.1569,-0.40745,-0.26004
4.1783,-0.40745,-0.26004
4.1963,-0.40745,-0.26004
4.2156,-0.40745,-0.26004
4.2357,-0.40745,-0.26004
4.2552,-0.40745,-0.26004
4.2751,-0.39395,-0.26004
4.2954,-0.35842,-0.26004
4.317,-0.32122,-0.26009
4.3365,-0.32122,-0.2648
4.355,-0.32122,-0.26925
4.3743,-0.29313,-0.27209
4.4032,-0.18494,-0.27209
4.4144,-0.14274,-0.27209
4.4334,-0.1331,-0.27209
4.4535,-0.1331,-0.27209
4.4732,-0.1331,-0.27209
4.4932,-0.1331,-0.27209
4.5133,-0.1331,-0.27209
4.5324,-0.1331,-0.27209
4.5522,-0.1331,-0.27209
4.5724,-0.1331,-0.27209
4.5916,-0.1331,-0.27209
4.6116,-0.1331,-0.27209
4.6315,-0.1331,-0.28553
4.651,-0.1331,-0.30419
4.6709,-0.1331,-0.32027
4.6907,-0.1331,-0.32027
4.7104,-0.1331,-0.32027
4.7305,-0.1331,-0.33886
4.7498,-0.1331,-0.36713
4.7701,-0.1331,-0.39255
4.7899,-0.1331,-0.39255
4.8119,-0.1331,-0.39255
4.8289,-0.1331,-0.39775
4.8489,-0.1331,-0.40765
4.8685,-0.1331,-0.41665
4.889,-0.1331,-0.41665
4.9081,-0.1331,-0.41665
4.9282,-0.1331,-0.41665
4.9476,-0.1331,-0.41665
4.9677,-0.1331,-0.41665
4.9872,-0.1331,-0.41665
5.0075,-0.1331,-0.41665
5.0271,-0.1331,-0.42241
5.0471,-0.1331,-0.43355
5.0678,-0.1331,-0.44476
5.0965,-0.1331,-0.44476
