0,-0.30402,1.7197,-1.8553
0.5,-0.30413,1.7192,-1.8557
1,-0.30941,1.582,-1.6752
1.5,-0.23946,1.3103,-1.299
2,-0.010209,1.027,-0.78826
2.5,0.36261,0.81963,-0.59226
3,0.59223,0.41184,-1.2188
3.5,0.52395,-0.089011,-1.9023
4,0.12792,-0.45089,-2.6199
4.5,-0.39519,-0.52546,-3.0576
5,-0.59695,-0.5355,-3.083
5.5,-0.60972,-0.53633,-3.0842
6,-0.61042,-0.53627,-3.0843
